game_num,agent_name,action,action_label
9,MCCFRAgent,4,all_in
9,MCTS_Agent,0,fold
10,MCCFRAgent,1,call
10,MCTS_Agent,2,raise_half_pot
10,MCCFRAgent,1,call
10,MCCFRAgent,2,raise_half_pot
10,MCTS_Agent,3,raise_full_pot
10,MCCFRAgent,1,call
10,MCCFRAgent,1,call
10,MCTS_Agent,2,raise_half_pot
10,MCCFRAgent,1,call
10,MCCFRAgent,2,raise_half_pot
10,MCTS_Agent,2,raise_half_pot
10,MCCFRAgent,1,call
11,MCCFRAgent,1,call
11,MCTS_Agent,2,raise_half_pot
11,MCCFRAgent,2,raise_half_pot
11,MCTS_Agent,1,call
11,MCCFRAgent,1,call
11,MCTS_Agent,2,raise_half_pot
11,MCCFRAgent,1,call
11,MCCFRAgent,4,all_in
11,MCTS_Agent,1,call
12,MCCFRAgent,1,call
12,MCTS_Agent,1,call
12,MCCFRAgent,1,call
12,MCTS_Agent,1,call
12,MCCFRAgent,2,raise_half_pot
12,MCTS_Agent,2,raise_half_pot
12,MCCFRAgent,4,all_in
12,MCTS_Agent,0,fold
13,MCCFRAgent,1,call
13,MCTS_Agent,2,raise_half_pot
13,MCCFRAgent,1,call
13,MCCFRAgent,1,call
13,MCTS_Agent,2,raise_half_pot
13,MCCFRAgent,1,call
13,MCCFRAgent,1,call
13,MCTS_Agent,2,raise_half_pot
13,MCCFRAgent,3,raise_full_pot
13,MCTS_Agent,2,raise_half_pot
13,MCCFRAgent,2,raise_half_pot
13,MCTS_Agent,2,raise_half_pot
13,MCCFRAgent,1,call
13,MCCFRAgent,1,call
13,MCTS_Agent,1,call
14,MCCFRAgent,1,call
14,MCTS_Agent,2,raise_half_pot
14,MCCFRAgent,1,call
14,MCCFRAgent,1,call
14,MCTS_Agent,2,raise_half_pot
14,MCCFRAgent,1,call
14,MCCFRAgent,1,call
14,MCTS_Agent,3,raise_full_pot
14,MCCFRAgent,1,call
14,MCCFRAgent,1,call
14,MCTS_Agent,3,raise_full_pot
14,MCCFRAgent,1,call
15,MCCFRAgent,1,call
15,MCTS_Agent,2,raise_half_pot
15,MCCFRAgent,4,all_in
15,MCTS_Agent,0,fold
16,MCCFRAgent,3,raise_full_pot
16,MCTS_Agent,2,raise_half_pot
16,MCCFRAgent,4,all_in
16,MCTS_Agent,1,call
17,MCCFRAgent,1,call
17,MCTS_Agent,2,raise_half_pot
17,MCCFRAgent,1,call
17,MCCFRAgent,1,call
17,MCTS_Agent,2,raise_half_pot
17,MCCFRAgent,4,all_in
17,MCTS_Agent,0,fold
18,MCCFRAgent,1,call
18,MCTS_Agent,1,call
18,MCCFRAgent,1,call
18,MCTS_Agent,2,raise_half_pot
18,MCCFRAgent,3,raise_full_pot
18,MCTS_Agent,2,raise_half_pot
18,MCCFRAgent,1,call
18,MCCFRAgent,1,call
18,MCTS_Agent,2,raise_half_pot
18,MCCFRAgent,1,call
18,MCCFRAgent,1,call
18,MCTS_Agent,3,raise_full_pot
18,MCCFRAgent,3,raise_full_pot
18,MCTS_Agent,1,call
19,MCCFRAgent,4,all_in
19,MCTS_Agent,0,fold
20,MCCFRAgent,1,call
20,MCTS_Agent,3,raise_full_pot
20,MCCFRAgent,1,call
20,MCCFRAgent,1,call
20,MCTS_Agent,2,raise_half_pot
20,MCCFRAgent,4,all_in
20,MCTS_Agent,0,fold
21,MCCFRAgent,4,all_in
21,MCTS_Agent,1,call
22,MCCFRAgent,4,all_in
22,MCTS_Agent,0,fold
23,MCCFRAgent,1,call
23,MCTS_Agent,2,raise_half_pot
23,MCCFRAgent,3,raise_full_pot
23,MCTS_Agent,2,raise_half_pot
23,MCCFRAgent,1,call
23,MCCFRAgent,1,call
23,MCTS_Agent,2,raise_half_pot
23,MCCFRAgent,2,raise_half_pot
23,MCTS_Agent,3,raise_full_pot
23,MCCFRAgent,1,call
23,MCCFRAgent,1,call
23,MCTS_Agent,1,call
23,MCCFRAgent,4,all_in
23,MCTS_Agent,0,fold
24,MCCFRAgent,1,call
24,MCTS_Agent,3,raise_full_pot
24,MCCFRAgent,1,call
24,MCCFRAgent,1,call
24,MCTS_Agent,2,raise_half_pot
24,MCCFRAgent,2,raise_half_pot
24,MCTS_Agent,2,raise_half_pot
24,MCCFRAgent,1,call
24,MCCFRAgent,1,call
24,MCTS_Agent,2,raise_half_pot
24,MCCFRAgent,4,all_in
24,MCTS_Agent,1,call
25,MCCFRAgent,1,call
25,MCTS_Agent,2,raise_half_pot
25,MCCFRAgent,1,call
25,MCCFRAgent,1,call
25,MCTS_Agent,2,raise_half_pot
25,MCCFRAgent,1,call
25,MCCFRAgent,1,call
25,MCTS_Agent,1,call
25,MCCFRAgent,4,all_in
25,MCTS_Agent,1,call
26,MCCFRAgent,1,call
26,MCTS_Agent,3,raise_full_pot
26,MCCFRAgent,1,call
26,MCCFRAgent,1,call
26,MCTS_Agent,3,raise_full_pot
26,MCCFRAgent,1,call
26,MCCFRAgent,1,call
26,MCTS_Agent,3,raise_full_pot
26,MCCFRAgent,3,raise_full_pot
26,MCTS_Agent,1,call
26,MCCFRAgent,1,call
26,MCTS_Agent,1,call
27,MCCFRAgent,3,raise_full_pot
27,MCTS_Agent,3,raise_full_pot
27,MCCFRAgent,3,raise_full_pot
27,MCTS_Agent,3,raise_full_pot
27,MCCFRAgent,1,call
27,MCCFRAgent,3,raise_full_pot
27,MCTS_Agent,0,fold
28,MCCFRAgent,1,call
28,MCTS_Agent,2,raise_half_pot
28,MCCFRAgent,1,call
28,MCCFRAgent,1,call
28,MCTS_Agent,2,raise_half_pot
28,MCCFRAgent,1,call
28,MCCFRAgent,1,call
28,MCTS_Agent,3,raise_full_pot
28,MCCFRAgent,1,call
28,MCCFRAgent,1,call
28,MCTS_Agent,1,call
29,MCCFRAgent,1,call
29,MCTS_Agent,2,raise_half_pot
29,MCCFRAgent,1,call
29,MCCFRAgent,2,raise_half_pot
29,MCTS_Agent,3,raise_full_pot
29,MCCFRAgent,3,raise_full_pot
29,MCTS_Agent,3,raise_full_pot
29,MCCFRAgent,2,raise_half_pot
29,MCTS_Agent,4,all_in
29,MCCFRAgent,1,call
30,MCCFRAgent,1,call
30,MCTS_Agent,2,raise_half_pot
30,MCCFRAgent,4,all_in
30,MCTS_Agent,1,call
31,MCCFRAgent,1,call
31,MCTS_Agent,3,raise_full_pot
31,MCCFRAgent,1,call
31,MCCFRAgent,4,all_in
31,MCTS_Agent,0,fold
32,MCCFRAgent,1,call
32,MCTS_Agent,2,raise_half_pot
32,MCCFRAgent,2,raise_half_pot
32,MCTS_Agent,3,raise_full_pot
32,MCCFRAgent,3,raise_full_pot
32,MCTS_Agent,2,raise_half_pot
32,MCCFRAgent,1,call
32,MCCFRAgent,1,call
32,MCTS_Agent,3,raise_full_pot
32,MCCFRAgent,1,call
32,MCCFRAgent,4,all_in
32,MCTS_Agent,1,call
33,MCCFRAgent,1,call
33,MCTS_Agent,2,raise_half_pot
33,MCCFRAgent,1,call
33,MCCFRAgent,2,raise_half_pot
33,MCTS_Agent,3,raise_full_pot
33,MCCFRAgent,1,call
33,MCCFRAgent,1,call
33,MCTS_Agent,2,raise_half_pot
33,MCCFRAgent,1,call
33,MCCFRAgent,1,call
33,MCTS_Agent,2,raise_half_pot
33,MCCFRAgent,2,raise_half_pot
33,MCTS_Agent,0,fold
34,MCCFRAgent,3,raise_full_pot
34,MCTS_Agent,2,raise_half_pot
34,MCCFRAgent,4,all_in
34,MCTS_Agent,0,fold
35,MCCFRAgent,1,call
35,MCTS_Agent,2,raise_half_pot
35,MCCFRAgent,1,call
35,MCCFRAgent,3,raise_full_pot
35,MCTS_Agent,3,raise_full_pot
35,MCCFRAgent,1,call
35,MCCFRAgent,1,call
35,MCTS_Agent,2,raise_half_pot
35,MCCFRAgent,1,call
35,MCCFRAgent,1,call
35,MCTS_Agent,2,raise_half_pot
35,MCCFRAgent,1,call
36,MCCFRAgent,1,call
36,MCTS_Agent,2,raise_half_pot
36,MCCFRAgent,2,raise_half_pot
36,MCTS_Agent,2,raise_half_pot
36,MCCFRAgent,3,raise_full_pot
36,MCTS_Agent,2,raise_half_pot
36,MCCFRAgent,3,raise_full_pot
36,MCTS_Agent,2,raise_half_pot
36,MCCFRAgent,4,all_in
36,MCTS_Agent,1,call
37,MCCFRAgent,4,all_in
37,MCTS_Agent,1,call
38,MCCFRAgent,1,call
38,MCTS_Agent,2,raise_half_pot
38,MCCFRAgent,1,call
38,MCCFRAgent,4,all_in
38,MCTS_Agent,1,call
39,MCCFRAgent,4,all_in
39,MCTS_Agent,1,call
40,MCCFRAgent,1,call
40,MCTS_Agent,2,raise_half_pot
40,MCCFRAgent,1,call
40,MCCFRAgent,4,all_in
40,MCTS_Agent,1,call
41,MCCFRAgent,4,all_in
41,MCTS_Agent,1,call
42,MCCFRAgent,1,call
42,MCTS_Agent,2,raise_half_pot
42,MCCFRAgent,1,call
42,MCCFRAgent,3,raise_full_pot
42,MCTS_Agent,0,fold
43,MCCFRAgent,3,raise_full_pot
43,MCTS_Agent,3,raise_full_pot
43,MCCFRAgent,4,all_in
43,MCTS_Agent,0,fold
44,MCCFRAgent,1,call
44,MCTS_Agent,1,call
44,MCCFRAgent,1,call
44,MCTS_Agent,3,raise_full_pot
44,MCCFRAgent,3,raise_full_pot
44,MCTS_Agent,3,raise_full_pot
44,MCCFRAgent,2,raise_half_pot
44,MCTS_Agent,3,raise_full_pot
44,MCCFRAgent,1,call
44,MCCFRAgent,1,call
44,MCTS_Agent,1,call
44,MCCFRAgent,1,call
44,MCTS_Agent,1,call
45,MCCFRAgent,3,raise_full_pot
45,MCTS_Agent,2,raise_half_pot
45,MCCFRAgent,1,call
45,MCCFRAgent,1,call
45,MCTS_Agent,2,raise_half_pot
45,MCCFRAgent,3,raise_full_pot
45,MCTS_Agent,3,raise_full_pot
45,MCCFRAgent,1,call
45,MCCFRAgent,1,call
45,MCTS_Agent,2,raise_half_pot
45,MCCFRAgent,1,call
45,MCCFRAgent,1,call
45,MCTS_Agent,1,call
46,MCCFRAgent,1,call
46,MCTS_Agent,2,raise_half_pot
46,MCCFRAgent,1,call
46,MCCFRAgent,1,call
46,MCTS_Agent,2,raise_half_pot
46,MCCFRAgent,1,call
46,MCCFRAgent,1,call
46,MCTS_Agent,3,raise_full_pot
46,MCCFRAgent,1,call
46,MCCFRAgent,2,raise_half_pot
46,MCTS_Agent,3,raise_full_pot
46,MCCFRAgent,1,call
47,MCCFRAgent,1,call
47,MCTS_Agent,2,raise_half_pot
47,MCCFRAgent,1,call
47,MCCFRAgent,1,call
47,MCTS_Agent,2,raise_half_pot
47,MCCFRAgent,1,call
47,MCCFRAgent,1,call
47,MCTS_Agent,2,raise_half_pot
47,MCCFRAgent,1,call
47,MCCFRAgent,1,call
47,MCTS_Agent,2,raise_half_pot
47,MCCFRAgent,1,call
48,MCCFRAgent,1,call
48,MCTS_Agent,2,raise_half_pot
48,MCCFRAgent,1,call
48,MCCFRAgent,1,call
48,MCTS_Agent,2,raise_half_pot
48,MCCFRAgent,3,raise_full_pot
48,MCTS_Agent,2,raise_half_pot
48,MCCFRAgent,1,call
48,MCCFRAgent,1,call
48,MCTS_Agent,2,raise_half_pot
48,MCCFRAgent,1,call
48,MCCFRAgent,1,call
48,MCTS_Agent,2,raise_half_pot
48,MCCFRAgent,4,all_in
48,MCTS_Agent,0,fold
49,MCCFRAgent,3,raise_full_pot
49,MCTS_Agent,3,raise_full_pot
49,MCCFRAgent,1,call
49,MCCFRAgent,3,raise_full_pot
49,MCTS_Agent,3,raise_full_pot
49,MCCFRAgent,1,call
49,MCCFRAgent,2,raise_half_pot
49,MCTS_Agent,2,raise_half_pot
49,MCCFRAgent,1,call
50,MCCFRAgent,1,call
50,MCTS_Agent,1,call
50,MCCFRAgent,2,raise_half_pot
50,MCTS_Agent,3,raise_full_pot
50,MCCFRAgent,1,call
50,MCCFRAgent,2,raise_half_pot
50,MCTS_Agent,2,raise_half_pot
50,MCCFRAgent,2,raise_half_pot
50,MCTS_Agent,2,raise_half_pot
50,MCCFRAgent,1,call
50,MCCFRAgent,2,raise_half_pot
50,MCTS_Agent,1,call
51,MCCFRAgent,1,call
51,MCTS_Agent,1,call
51,MCCFRAgent,1,call
51,MCTS_Agent,3,raise_full_pot
51,MCCFRAgent,3,raise_full_pot
51,MCTS_Agent,3,raise_full_pot
51,MCCFRAgent,1,call
51,MCCFRAgent,1,call
51,MCTS_Agent,3,raise_full_pot
51,MCCFRAgent,1,call
51,MCCFRAgent,1,call
51,MCTS_Agent,1,call
52,MCCFRAgent,1,call
52,MCTS_Agent,3,raise_full_pot
52,MCCFRAgent,3,raise_full_pot
52,MCTS_Agent,2,raise_half_pot
52,MCCFRAgent,3,raise_full_pot
52,MCTS_Agent,2,raise_half_pot
52,MCCFRAgent,1,call
52,MCCFRAgent,1,call
52,MCTS_Agent,2,raise_half_pot
52,MCCFRAgent,1,call
52,MCCFRAgent,1,call
52,MCTS_Agent,0,fold
53,MCCFRAgent,1,call
53,MCTS_Agent,3,raise_full_pot
53,MCCFRAgent,3,raise_full_pot
53,MCTS_Agent,3,raise_full_pot
53,MCCFRAgent,3,raise_full_pot
53,MCTS_Agent,1,call
53,MCCFRAgent,1,call
53,MCTS_Agent,2,raise_half_pot
53,MCCFRAgent,1,call
53,MCCFRAgent,1,call
53,MCTS_Agent,4,all_in
53,MCCFRAgent,1,call
54,MCCFRAgent,3,raise_full_pot
54,MCTS_Agent,3,raise_full_pot
54,MCCFRAgent,2,raise_half_pot
54,MCTS_Agent,2,raise_half_pot
54,MCCFRAgent,3,raise_full_pot
54,MCTS_Agent,1,call
54,MCCFRAgent,2,raise_half_pot
54,MCTS_Agent,2,raise_half_pot
54,MCCFRAgent,1,call
54,MCCFRAgent,1,call
54,MCTS_Agent,1,call
54,MCCFRAgent,1,call
54,MCTS_Agent,1,call
55,MCCFRAgent,1,call
55,MCTS_Agent,1,call
55,MCCFRAgent,4,all_in
55,MCTS_Agent,0,fold
56,MCCFRAgent,1,call
56,MCTS_Agent,2,raise_half_pot
56,MCCFRAgent,1,call
56,MCCFRAgent,4,all_in
56,MCTS_Agent,1,call
57,MCCFRAgent,1,call
57,MCTS_Agent,3,raise_full_pot
57,MCCFRAgent,1,call
57,MCCFRAgent,3,raise_full_pot
57,MCTS_Agent,3,raise_full_pot
57,MCCFRAgent,3,raise_full_pot
57,MCTS_Agent,2,raise_half_pot
57,MCCFRAgent,1,call
57,MCCFRAgent,1,call
57,MCTS_Agent,1,call
57,MCCFRAgent,1,call
57,MCTS_Agent,1,call
58,MCCFRAgent,1,call
58,MCTS_Agent,1,call
58,MCCFRAgent,2,raise_half_pot
58,MCTS_Agent,1,call
58,MCCFRAgent,1,call
58,MCTS_Agent,2,raise_half_pot
58,MCCFRAgent,3,raise_full_pot
58,MCTS_Agent,2,raise_half_pot
58,MCCFRAgent,1,call
58,MCCFRAgent,1,call
58,MCTS_Agent,3,raise_full_pot
58,MCCFRAgent,3,raise_full_pot
58,MCTS_Agent,0,fold
59,MCCFRAgent,3,raise_full_pot
59,MCTS_Agent,3,raise_full_pot
59,MCCFRAgent,1,call
59,MCCFRAgent,1,call
59,MCTS_Agent,2,raise_half_pot
59,MCCFRAgent,1,call
59,MCCFRAgent,2,raise_half_pot
59,MCTS_Agent,3,raise_full_pot
59,MCCFRAgent,1,call
59,MCCFRAgent,1,call
59,MCTS_Agent,1,call
60,MCCFRAgent,4,all_in
60,MCTS_Agent,1,call
61,MCCFRAgent,1,call
61,MCTS_Agent,2,raise_half_pot
61,MCCFRAgent,1,call
61,MCCFRAgent,2,raise_half_pot
61,MCTS_Agent,2,raise_half_pot
61,MCCFRAgent,1,call
61,MCCFRAgent,1,call
61,MCTS_Agent,2,raise_half_pot
61,MCCFRAgent,1,call
61,MCCFRAgent,1,call
61,MCTS_Agent,2,raise_half_pot
61,MCCFRAgent,2,raise_half_pot
61,MCTS_Agent,2,raise_half_pot
61,MCCFRAgent,1,call
62,MCCFRAgent,1,call
62,MCTS_Agent,2,raise_half_pot
62,MCCFRAgent,1,call
62,MCCFRAgent,4,all_in
62,MCTS_Agent,1,call
63,MCCFRAgent,4,all_in
63,MCTS_Agent,0,fold
64,MCCFRAgent,1,call
64,MCTS_Agent,2,raise_half_pot
64,MCCFRAgent,4,all_in
64,MCTS_Agent,1,call
65,MCCFRAgent,1,call
65,MCTS_Agent,3,raise_full_pot
65,MCCFRAgent,3,raise_full_pot
65,MCTS_Agent,2,raise_half_pot
65,MCCFRAgent,1,call
65,MCCFRAgent,1,call
65,MCTS_Agent,2,raise_half_pot
65,MCCFRAgent,3,raise_full_pot
65,MCTS_Agent,1,call
65,MCCFRAgent,1,call
65,MCTS_Agent,1,call
65,MCCFRAgent,1,call
65,MCTS_Agent,1,call
66,MCCFRAgent,3,raise_full_pot
66,MCTS_Agent,3,raise_full_pot
66,MCCFRAgent,1,call
66,MCCFRAgent,3,raise_full_pot
66,MCTS_Agent,3,raise_full_pot
66,MCCFRAgent,1,call
66,MCCFRAgent,1,call
66,MCTS_Agent,2,raise_half_pot
66,MCCFRAgent,1,call
66,MCCFRAgent,4,all_in
66,MCTS_Agent,1,call
67,MCCFRAgent,1,call
67,MCTS_Agent,2,raise_half_pot
67,MCCFRAgent,1,call
67,MCCFRAgent,1,call
67,MCTS_Agent,2,raise_half_pot
67,MCCFRAgent,1,call
67,MCCFRAgent,2,raise_half_pot
67,MCTS_Agent,2,raise_half_pot
67,MCCFRAgent,1,call
67,MCCFRAgent,1,call
67,MCTS_Agent,2,raise_half_pot
67,MCCFRAgent,1,call
68,MCCFRAgent,1,call
68,MCTS_Agent,2,raise_half_pot
68,MCCFRAgent,1,call
68,MCCFRAgent,1,call
68,MCTS_Agent,2,raise_half_pot
68,MCCFRAgent,1,call
68,MCCFRAgent,1,call
68,MCTS_Agent,2,raise_half_pot
68,MCCFRAgent,3,raise_full_pot
68,MCTS_Agent,3,raise_full_pot
68,MCCFRAgent,1,call
68,MCCFRAgent,4,all_in
68,MCTS_Agent,0,fold
69,MCCFRAgent,1,call
69,MCTS_Agent,3,raise_full_pot
69,MCCFRAgent,1,call
69,MCCFRAgent,2,raise_half_pot
69,MCTS_Agent,3,raise_full_pot
69,MCCFRAgent,1,call
69,MCCFRAgent,2,raise_half_pot
69,MCTS_Agent,2,raise_half_pot
69,MCCFRAgent,1,call
69,MCCFRAgent,1,call
69,MCTS_Agent,1,call
70,MCCFRAgent,1,call
70,MCTS_Agent,2,raise_half_pot
70,MCCFRAgent,1,call
70,MCCFRAgent,1,call
70,MCTS_Agent,2,raise_half_pot
70,MCCFRAgent,2,raise_half_pot
70,MCTS_Agent,3,raise_full_pot
70,MCCFRAgent,3,raise_full_pot
70,MCTS_Agent,2,raise_half_pot
70,MCCFRAgent,1,call
70,MCCFRAgent,1,call
70,MCTS_Agent,1,call
70,MCCFRAgent,4,all_in
70,MCTS_Agent,0,fold
71,MCCFRAgent,1,call
71,MCTS_Agent,3,raise_full_pot
71,MCCFRAgent,1,call
71,MCCFRAgent,1,call
71,MCTS_Agent,1,call
71,MCCFRAgent,2,raise_half_pot
71,MCTS_Agent,2,raise_half_pot
71,MCCFRAgent,2,raise_half_pot
71,MCTS_Agent,3,raise_full_pot
71,MCCFRAgent,1,call
71,MCCFRAgent,1,call
71,MCTS_Agent,1,call
72,MCCFRAgent,3,raise_full_pot
72,MCTS_Agent,2,raise_half_pot
72,MCCFRAgent,1,call
72,MCCFRAgent,4,all_in
72,MCTS_Agent,1,call
73,MCCFRAgent,1,call
73,MCTS_Agent,2,raise_half_pot
73,MCCFRAgent,1,call
73,MCCFRAgent,4,all_in
73,MCTS_Agent,1,call
74,MCCFRAgent,1,call
74,MCTS_Agent,2,raise_half_pot
74,MCCFRAgent,3,raise_full_pot
74,MCTS_Agent,1,call
74,MCCFRAgent,4,all_in
74,MCTS_Agent,1,call
75,MCCFRAgent,4,all_in
75,MCTS_Agent,1,call
76,MCCFRAgent,3,raise_full_pot
76,MCTS_Agent,2,raise_half_pot
76,MCCFRAgent,1,call
76,MCCFRAgent,3,raise_full_pot
76,MCTS_Agent,1,call
76,MCCFRAgent,1,call
76,MCTS_Agent,2,raise_half_pot
76,MCCFRAgent,1,call
76,MCCFRAgent,1,call
76,MCTS_Agent,2,raise_half_pot
76,MCCFRAgent,1,call
77,MCCFRAgent,3,raise_full_pot
77,MCTS_Agent,2,raise_half_pot
77,MCCFRAgent,1,call
77,MCCFRAgent,1,call
77,MCTS_Agent,3,raise_full_pot
77,MCCFRAgent,1,call
77,MCCFRAgent,1,call
77,MCTS_Agent,3,raise_full_pot
77,MCCFRAgent,1,call
77,MCCFRAgent,1,call
77,MCTS_Agent,4,all_in
77,MCCFRAgent,1,call
78,MCCFRAgent,1,call
78,MCTS_Agent,1,call
78,MCCFRAgent,1,call
78,MCTS_Agent,3,raise_full_pot
78,MCCFRAgent,1,call
78,MCCFRAgent,1,call
78,MCTS_Agent,2,raise_half_pot
78,MCCFRAgent,3,raise_full_pot
78,MCTS_Agent,2,raise_half_pot
78,MCCFRAgent,2,raise_half_pot
78,MCTS_Agent,2,raise_half_pot
78,MCCFRAgent,1,call
78,MCCFRAgent,1,call
78,MCTS_Agent,1,call
79,MCCFRAgent,1,call
79,MCTS_Agent,1,call
79,MCCFRAgent,2,raise_half_pot
79,MCTS_Agent,2,raise_half_pot
79,MCCFRAgent,2,raise_half_pot
79,MCTS_Agent,3,raise_full_pot
79,MCCFRAgent,1,call
79,MCCFRAgent,1,call
79,MCTS_Agent,2,raise_half_pot
79,MCCFRAgent,1,call
79,MCCFRAgent,1,call
79,MCTS_Agent,2,raise_half_pot
79,MCCFRAgent,1,call
80,MCCFRAgent,3,raise_full_pot
80,MCTS_Agent,2,raise_half_pot
80,MCCFRAgent,1,call
80,MCCFRAgent,1,call
80,MCTS_Agent,3,raise_full_pot
80,MCCFRAgent,1,call
80,MCCFRAgent,1,call
80,MCTS_Agent,2,raise_half_pot
80,MCCFRAgent,2,raise_half_pot
80,MCTS_Agent,3,raise_full_pot
80,MCCFRAgent,1,call
80,MCCFRAgent,1,call
80,MCTS_Agent,1,call
81,MCCFRAgent,1,call
81,MCTS_Agent,3,raise_full_pot
81,MCCFRAgent,1,call
81,MCCFRAgent,1,call
81,MCTS_Agent,3,raise_full_pot
81,MCCFRAgent,1,call
81,MCCFRAgent,1,call
81,MCTS_Agent,3,raise_full_pot
81,MCCFRAgent,1,call
81,MCCFRAgent,1,call
81,MCTS_Agent,1,call
82,MCCFRAgent,1,call
82,MCTS_Agent,1,call
82,MCCFRAgent,3,raise_full_pot
82,MCTS_Agent,3,raise_full_pot
82,MCCFRAgent,1,call
82,MCCFRAgent,1,call
82,MCTS_Agent,2,raise_half_pot
82,MCCFRAgent,1,call
82,MCCFRAgent,1,call
82,MCTS_Agent,2,raise_half_pot
82,MCCFRAgent,2,raise_half_pot
82,MCTS_Agent,2,raise_half_pot
82,MCCFRAgent,1,call
83,MCCFRAgent,1,call
83,MCTS_Agent,2,raise_half_pot
83,MCCFRAgent,1,call
83,MCCFRAgent,1,call
83,MCTS_Agent,3,raise_full_pot
83,MCCFRAgent,1,call
83,MCCFRAgent,2,raise_half_pot
83,MCTS_Agent,3,raise_full_pot
83,MCCFRAgent,1,call
83,MCCFRAgent,1,call
83,MCTS_Agent,2,raise_half_pot
83,MCCFRAgent,1,call
84,MCCFRAgent,1,call
84,MCTS_Agent,2,raise_half_pot
84,MCCFRAgent,1,call
84,MCCFRAgent,1,call
84,MCTS_Agent,3,raise_full_pot
84,MCCFRAgent,1,call
84,MCCFRAgent,3,raise_full_pot
84,MCTS_Agent,3,raise_full_pot
84,MCCFRAgent,2,raise_half_pot
84,MCTS_Agent,1,call
84,MCCFRAgent,1,call
84,MCTS_Agent,1,call
85,MCCFRAgent,1,call
85,MCTS_Agent,2,raise_half_pot
85,MCCFRAgent,1,call
85,MCCFRAgent,3,raise_full_pot
85,MCTS_Agent,3,raise_full_pot
85,MCCFRAgent,1,call
85,MCCFRAgent,4,all_in
85,MCTS_Agent,1,call
86,MCCFRAgent,3,raise_full_pot
86,MCTS_Agent,1,call
86,MCCFRAgent,1,call
86,MCTS_Agent,2,raise_half_pot
86,MCCFRAgent,2,raise_half_pot
86,MCTS_Agent,3,raise_full_pot
86,MCCFRAgent,1,call
86,MCCFRAgent,1,call
86,MCTS_Agent,3,raise_full_pot
86,MCCFRAgent,1,call
86,MCCFRAgent,1,call
86,MCTS_Agent,0,fold
87,MCCFRAgent,1,call
87,MCTS_Agent,2,raise_half_pot
87,MCCFRAgent,2,raise_half_pot
87,MCTS_Agent,1,call
87,MCCFRAgent,2,raise_half_pot
87,MCTS_Agent,3,raise_full_pot
87,MCCFRAgent,1,call
87,MCCFRAgent,1,call
87,MCTS_Agent,3,raise_full_pot
87,MCCFRAgent,1,call
87,MCCFRAgent,1,call
87,MCTS_Agent,1,call
88,MCCFRAgent,1,call
88,MCTS_Agent,2,raise_half_pot
88,MCCFRAgent,1,call
88,MCCFRAgent,4,all_in
88,MCTS_Agent,0,fold
89,MCCFRAgent,1,call
89,MCTS_Agent,3,raise_full_pot
89,MCCFRAgent,1,call
89,MCCFRAgent,1,call
89,MCTS_Agent,2,raise_half_pot
89,MCCFRAgent,3,raise_full_pot
