game_num,agent_name,action,action_label
9264,HeuristicAgent,2,raise_half_pot
9264,MCCFRAgent,1,call
9265,MCCFRAgent,1,call
9265,HeuristicAgent,1,call
9265,MCCFRAgent,2,raise_half_pot
9265,HeuristicAgent,1,call
9265,MCCFRAgent,2,raise_half_pot
9265,HeuristicAgent,3,raise_full_pot
9265,MCCFRAgent,2,raise_half_pot
9265,HeuristicAgent,2,raise_half_pot
9265,MCCFRAgent,1,call
9265,MCCFRAgent,1,call
9265,HeuristicAgent,2,raise_half_pot
9265,MCCFRAgent,1,call
9266,MCCFRAgent,1,call
9266,HeuristicAgent,0,fold
9267,MCCFRAgent,1,call
9267,HeuristicAgent,2,raise_half_pot
9267,MCCFRAgent,1,call
9267,MCCFRAgent,1,call
9267,HeuristicAgent,2,raise_half_pot
9267,MCCFRAgent,1,call
9267,MCCFRAgent,1,call
9267,HeuristicAgent,2,raise_half_pot
9267,MCCFRAgent,2,raise_half_pot
9267,HeuristicAgent,2,raise_half_pot
9267,MCCFRAgent,3,raise_full_pot
9267,HeuristicAgent,2,raise_half_pot
9267,MCCFRAgent,4,all_in
9267,HeuristicAgent,1,call
9268,MCCFRAgent,1,call
9268,HeuristicAgent,0,fold
9269,MCCFRAgent,1,call
9269,HeuristicAgent,1,call
9269,MCCFRAgent,1,call
9269,HeuristicAgent,2,raise_half_pot
9269,MCCFRAgent,1,call
9269,MCCFRAgent,4,all_in
9269,HeuristicAgent,1,call
9270,MCCFRAgent,1,call
9270,HeuristicAgent,1,call
9270,MCCFRAgent,1,call
9270,HeuristicAgent,1,call
9270,MCCFRAgent,2,raise_half_pot
9270,HeuristicAgent,3,raise_full_pot
9270,MCCFRAgent,2,raise_half_pot
9270,HeuristicAgent,2,raise_half_pot
9270,MCCFRAgent,3,raise_full_pot
9270,HeuristicAgent,3,raise_full_pot
9270,MCCFRAgent,1,call
9270,MCCFRAgent,1,call
9270,HeuristicAgent,1,call
9271,MCCFRAgent,1,call
9271,HeuristicAgent,0,fold
9272,MCCFRAgent,1,call
9272,HeuristicAgent,1,call
9272,MCCFRAgent,2,raise_half_pot
9272,HeuristicAgent,1,call
9272,MCCFRAgent,1,call
9272,HeuristicAgent,1,call
9272,MCCFRAgent,1,call
9272,HeuristicAgent,2,raise_half_pot
9272,MCCFRAgent,1,call
9273,MCCFRAgent,1,call
9273,HeuristicAgent,1,call
9273,MCCFRAgent,1,call
9273,HeuristicAgent,1,call
9273,MCCFRAgent,4,all_in
9273,HeuristicAgent,1,call
9274,MCCFRAgent,1,call
9274,HeuristicAgent,1,call
9274,MCCFRAgent,1,call
9274,HeuristicAgent,1,call
9274,MCCFRAgent,1,call
9274,HeuristicAgent,1,call
9274,MCCFRAgent,1,call
9274,HeuristicAgent,2,raise_half_pot
9274,MCCFRAgent,2,raise_half_pot
9274,HeuristicAgent,2,raise_half_pot
9274,MCCFRAgent,1,call
9275,MCCFRAgent,1,call
9275,HeuristicAgent,1,call
9275,MCCFRAgent,1,call
9275,HeuristicAgent,1,call
9275,MCCFRAgent,1,call
9275,HeuristicAgent,1,call
9275,MCCFRAgent,1,call
9275,HeuristicAgent,2,raise_half_pot
9275,MCCFRAgent,2,raise_half_pot
9275,HeuristicAgent,2,raise_half_pot
9275,MCCFRAgent,1,call
9276,MCCFRAgent,1,call
9276,HeuristicAgent,1,call
9276,MCCFRAgent,1,call
9276,HeuristicAgent,1,call
9276,MCCFRAgent,4,all_in
9276,HeuristicAgent,1,call
9277,MCCFRAgent,1,call
9277,HeuristicAgent,1,call
9277,MCCFRAgent,1,call
9277,HeuristicAgent,1,call
9277,MCCFRAgent,1,call
9277,HeuristicAgent,1,call
9277,MCCFRAgent,1,call
9277,HeuristicAgent,4,all_in
9277,MCCFRAgent,1,call
9278,MCCFRAgent,1,call
9278,HeuristicAgent,0,fold
9279,MCCFRAgent,1,call
9279,HeuristicAgent,1,call
9279,MCCFRAgent,1,call
9279,HeuristicAgent,2,raise_half_pot
9279,MCCFRAgent,2,raise_half_pot
9279,HeuristicAgent,2,raise_half_pot
9279,MCCFRAgent,2,raise_half_pot
9279,HeuristicAgent,2,raise_half_pot
9279,MCCFRAgent,4,all_in
9279,HeuristicAgent,1,call
9280,MCCFRAgent,1,call
9280,HeuristicAgent,0,fold
9281,MCCFRAgent,1,call
9281,HeuristicAgent,1,call
9281,MCCFRAgent,3,raise_full_pot
9281,HeuristicAgent,1,call
9281,MCCFRAgent,1,call
9281,HeuristicAgent,1,call
9281,MCCFRAgent,1,call
9281,HeuristicAgent,1,call
9282,MCCFRAgent,1,call
9282,HeuristicAgent,0,fold
9283,MCCFRAgent,4,all_in
9283,HeuristicAgent,1,call
9284,MCCFRAgent,1,call
9284,HeuristicAgent,1,call
9284,MCCFRAgent,1,call
9284,HeuristicAgent,2,raise_half_pot
9284,MCCFRAgent,4,all_in
9284,HeuristicAgent,1,call
9285,MCCFRAgent,1,call
9285,HeuristicAgent,1,call
9285,MCCFRAgent,4,all_in
9285,HeuristicAgent,1,call
9286,MCCFRAgent,4,all_in
9286,HeuristicAgent,1,call
9287,MCCFRAgent,1,call
9287,HeuristicAgent,1,call
9287,MCCFRAgent,1,call
9287,HeuristicAgent,2,raise_half_pot
9287,MCCFRAgent,1,call
9287,MCCFRAgent,1,call
9287,HeuristicAgent,2,raise_half_pot
9287,MCCFRAgent,1,call
9287,MCCFRAgent,1,call
9287,HeuristicAgent,2,raise_half_pot
9287,MCCFRAgent,1,call
9288,MCCFRAgent,1,call
9288,HeuristicAgent,1,call
9288,MCCFRAgent,1,call
9288,HeuristicAgent,2,raise_half_pot
9288,MCCFRAgent,1,call
9288,MCCFRAgent,1,call
9288,HeuristicAgent,2,raise_half_pot
9288,MCCFRAgent,1,call
9288,MCCFRAgent,3,raise_full_pot
9288,HeuristicAgent,3,raise_full_pot
9288,MCCFRAgent,1,call
9289,MCCFRAgent,1,call
9289,HeuristicAgent,1,call
9289,MCCFRAgent,2,raise_half_pot
9289,HeuristicAgent,3,raise_full_pot
9289,MCCFRAgent,1,call
9289,MCCFRAgent,3,raise_full_pot
9289,HeuristicAgent,3,raise_full_pot
9289,MCCFRAgent,2,raise_half_pot
9289,HeuristicAgent,2,raise_half_pot
9289,MCCFRAgent,4,all_in
9289,HeuristicAgent,1,call
9290,MCCFRAgent,1,call
9290,HeuristicAgent,0,fold
9291,MCCFRAgent,3,raise_full_pot
9291,HeuristicAgent,1,call
9291,MCCFRAgent,3,raise_full_pot
9291,HeuristicAgent,1,call
9291,MCCFRAgent,4,all_in
9291,HeuristicAgent,1,call
9292,MCCFRAgent,1,call
9292,HeuristicAgent,1,call
9292,MCCFRAgent,4,all_in
9292,HeuristicAgent,1,call
9293,MCCFRAgent,1,call
9293,HeuristicAgent,1,call
9293,MCCFRAgent,1,call
9293,HeuristicAgent,1,call
9293,MCCFRAgent,1,call
9293,HeuristicAgent,1,call
9293,MCCFRAgent,1,call
9293,HeuristicAgent,1,call
9294,MCCFRAgent,1,call
9294,HeuristicAgent,1,call
9294,MCCFRAgent,1,call
9294,HeuristicAgent,1,call
9294,MCCFRAgent,2,raise_half_pot
9294,HeuristicAgent,1,call
9294,MCCFRAgent,4,all_in
9294,HeuristicAgent,1,call
9295,MCCFRAgent,4,all_in
9295,HeuristicAgent,1,call
9296,MCCFRAgent,3,raise_full_pot
9296,HeuristicAgent,1,call
9296,MCCFRAgent,2,raise_half_pot
9296,HeuristicAgent,1,call
9296,MCCFRAgent,1,call
9296,HeuristicAgent,1,call
9296,MCCFRAgent,1,call
9296,HeuristicAgent,1,call
9297,MCCFRAgent,1,call
9297,HeuristicAgent,1,call
9297,MCCFRAgent,1,call
9297,HeuristicAgent,2,raise_half_pot
9297,MCCFRAgent,1,call
9297,MCCFRAgent,1,call
9297,HeuristicAgent,2,raise_half_pot
9297,MCCFRAgent,1,call
9297,MCCFRAgent,1,call
9297,HeuristicAgent,2,raise_half_pot
9297,MCCFRAgent,4,all_in
9297,HeuristicAgent,1,call
9298,MCCFRAgent,1,call
9298,HeuristicAgent,0,fold
9299,MCCFRAgent,4,all_in
9299,HeuristicAgent,0,fold
9300,MCCFRAgent,1,call
9300,HeuristicAgent,1,call
9300,MCCFRAgent,1,call
9300,HeuristicAgent,2,raise_half_pot
9300,MCCFRAgent,1,call
9300,MCCFRAgent,1,call
9300,HeuristicAgent,2,raise_half_pot
9300,MCCFRAgent,1,call
9300,MCCFRAgent,1,call
9300,HeuristicAgent,2,raise_half_pot
9300,MCCFRAgent,1,call
9301,MCCFRAgent,1,call
9301,HeuristicAgent,1,call
9301,MCCFRAgent,2,raise_half_pot
9301,HeuristicAgent,3,raise_full_pot
9301,MCCFRAgent,1,call
9301,MCCFRAgent,3,raise_full_pot
9301,HeuristicAgent,3,raise_full_pot
9301,MCCFRAgent,1,call
9301,MCCFRAgent,1,call
9301,HeuristicAgent,2,raise_half_pot
9301,MCCFRAgent,4,all_in
9301,HeuristicAgent,1,call
9302,MCCFRAgent,1,call
9302,HeuristicAgent,1,call
9302,MCCFRAgent,3,raise_full_pot
9302,HeuristicAgent,3,raise_full_pot
9302,MCCFRAgent,2,raise_half_pot
9302,HeuristicAgent,2,raise_half_pot
9302,MCCFRAgent,1,call
9302,MCCFRAgent,1,call
9302,HeuristicAgent,2,raise_half_pot
9302,MCCFRAgent,4,all_in
9302,HeuristicAgent,1,call
9303,MCCFRAgent,1,call
9303,HeuristicAgent,1,call
9303,MCCFRAgent,1,call
9303,HeuristicAgent,2,raise_half_pot
9303,MCCFRAgent,1,call
9303,MCCFRAgent,1,call
9303,HeuristicAgent,4,all_in
9303,MCCFRAgent,1,call
9304,MCCFRAgent,3,raise_full_pot
9304,HeuristicAgent,1,call
9304,MCCFRAgent,1,call
9304,HeuristicAgent,1,call
9304,MCCFRAgent,4,all_in
9304,HeuristicAgent,1,call
9305,MCCFRAgent,4,all_in
9305,HeuristicAgent,0,fold
9306,MCCFRAgent,1,call
9306,HeuristicAgent,1,call
9306,MCCFRAgent,1,call
9306,HeuristicAgent,2,raise_half_pot
9306,MCCFRAgent,2,raise_half_pot
9306,HeuristicAgent,2,raise_half_pot
9306,MCCFRAgent,1,call
9306,MCCFRAgent,2,raise_half_pot
9306,HeuristicAgent,3,raise_full_pot
9306,MCCFRAgent,3,raise_full_pot
9306,HeuristicAgent,2,raise_half_pot
9306,MCCFRAgent,1,call
9306,MCCFRAgent,4,all_in
9306,HeuristicAgent,1,call
9307,MCCFRAgent,1,call
9307,HeuristicAgent,1,call
9307,MCCFRAgent,1,call
9307,HeuristicAgent,1,call
9307,MCCFRAgent,1,call
9307,HeuristicAgent,1,call
9307,MCCFRAgent,1,call
9307,HeuristicAgent,4,all_in
9307,MCCFRAgent,1,call
9308,MCCFRAgent,1,call
9308,HeuristicAgent,0,fold
9309,MCCFRAgent,4,all_in
9309,HeuristicAgent,1,call
9310,MCCFRAgent,1,call
9310,HeuristicAgent,1,call
9310,MCCFRAgent,1,call
9310,HeuristicAgent,4,all_in
9310,MCCFRAgent,1,call
9311,MCCFRAgent,3,raise_full_pot
9311,HeuristicAgent,1,call
9311,MCCFRAgent,1,call
9311,HeuristicAgent,1,call
9311,MCCFRAgent,1,call
9311,HeuristicAgent,1,call
9311,MCCFRAgent,1,call
9311,HeuristicAgent,2,raise_half_pot
9311,MCCFRAgent,1,call
9312,MCCFRAgent,3,raise_full_pot
9312,HeuristicAgent,0,fold
9313,MCCFRAgent,1,call
9313,HeuristicAgent,1,call
9313,MCCFRAgent,3,raise_full_pot
9313,HeuristicAgent,1,call
9313,MCCFRAgent,1,call
9313,HeuristicAgent,2,raise_half_pot
9313,MCCFRAgent,2,raise_half_pot
9313,HeuristicAgent,2,raise_half_pot
9313,MCCFRAgent,1,call
9313,MCCFRAgent,1,call
9313,HeuristicAgent,2,raise_half_pot
9313,MCCFRAgent,1,call
9314,MCCFRAgent,1,call
9314,HeuristicAgent,1,call
9314,MCCFRAgent,2,raise_half_pot
9314,HeuristicAgent,1,call
9314,MCCFRAgent,1,call
9314,HeuristicAgent,1,call
9314,MCCFRAgent,3,raise_full_pot
9314,HeuristicAgent,3,raise_full_pot
9314,MCCFRAgent,1,call
9315,MCCFRAgent,1,call
9315,HeuristicAgent,1,call
9315,MCCFRAgent,3,raise_full_pot
9315,HeuristicAgent,1,call
9315,MCCFRAgent,1,call
9315,HeuristicAgent,1,call
9315,MCCFRAgent,1,call
9315,HeuristicAgent,1,call
9316,MCCFRAgent,3,raise_full_pot
9316,HeuristicAgent,1,call
9316,MCCFRAgent,1,call
9316,HeuristicAgent,1,call
9316,MCCFRAgent,1,call
9316,HeuristicAgent,1,call
9316,MCCFRAgent,1,call
9316,HeuristicAgent,2,raise_half_pot
9316,MCCFRAgent,1,call
9317,MCCFRAgent,3,raise_full_pot
9317,HeuristicAgent,0,fold
9318,MCCFRAgent,4,all_in
9318,HeuristicAgent,1,call
9319,MCCFRAgent,1,call
9319,HeuristicAgent,1,call
9319,MCCFRAgent,3,raise_full_pot
9319,HeuristicAgent,3,raise_full_pot
9319,MCCFRAgent,3,raise_full_pot
9319,HeuristicAgent,3,raise_full_pot
9319,MCCFRAgent,2,raise_half_pot
9319,HeuristicAgent,2,raise_half_pot
9319,MCCFRAgent,1,call
9319,MCCFRAgent,1,call
9319,HeuristicAgent,1,call
9319,MCCFRAgent,1,call
9319,HeuristicAgent,1,call
9320,MCCFRAgent,1,call
9320,HeuristicAgent,1,call
9320,MCCFRAgent,1,call
9320,HeuristicAgent,2,raise_half_pot
9320,MCCFRAgent,3,raise_full_pot
9320,HeuristicAgent,3,raise_full_pot
9320,MCCFRAgent,1,call
9320,MCCFRAgent,1,call
9320,HeuristicAgent,2,raise_half_pot
9320,MCCFRAgent,3,raise_full_pot
9320,HeuristicAgent,2,raise_half_pot
9320,MCCFRAgent,1,call
9320,MCCFRAgent,1,call
9320,HeuristicAgent,1,call
9321,MCCFRAgent,1,call
9321,HeuristicAgent,0,fold
9322,MCCFRAgent,1,call
9322,HeuristicAgent,1,call
9322,MCCFRAgent,1,call
9322,HeuristicAgent,2,raise_half_pot
9322,MCCFRAgent,2,raise_half_pot
9322,HeuristicAgent,2,raise_half_pot
9322,MCCFRAgent,1,call
9322,MCCFRAgent,4,all_in
9322,HeuristicAgent,1,call
9323,MCCFRAgent,1,call
9323,HeuristicAgent,1,call
9323,MCCFRAgent,3,raise_full_pot
9323,HeuristicAgent,3,raise_full_pot
9323,MCCFRAgent,1,call
9323,MCCFRAgent,1,call
9323,HeuristicAgent,2,raise_half_pot
9323,MCCFRAgent,1,call
9323,MCCFRAgent,1,call
9323,HeuristicAgent,2,raise_half_pot
9323,MCCFRAgent,1,call
9324,MCCFRAgent,4,all_in
9324,HeuristicAgent,1,call
9325,MCCFRAgent,1,call
9325,HeuristicAgent,1,call
9325,MCCFRAgent,1,call
9325,HeuristicAgent,1,call
9325,MCCFRAgent,1,call
9325,HeuristicAgent,1,call
9325,MCCFRAgent,1,call
9325,HeuristicAgent,2,raise_half_pot
9325,MCCFRAgent,1,call
9326,MCCFRAgent,3,raise_full_pot
9326,HeuristicAgent,1,call
9326,MCCFRAgent,1,call
9326,HeuristicAgent,2,raise_half_pot
9326,MCCFRAgent,2,raise_half_pot
9326,HeuristicAgent,2,raise_half_pot
9326,MCCFRAgent,3,raise_full_pot
9326,HeuristicAgent,3,raise_full_pot
9326,MCCFRAgent,1,call
9326,MCCFRAgent,1,call
9326,HeuristicAgent,1,call
9326,MCCFRAgent,1,call
9326,HeuristicAgent,1,call
9327,MCCFRAgent,1,call
9327,HeuristicAgent,1,call
9327,MCCFRAgent,1,call
9327,HeuristicAgent,1,call
9327,MCCFRAgent,1,call
9327,HeuristicAgent,1,call
9327,MCCFRAgent,3,raise_full_pot
9327,HeuristicAgent,3,raise_full_pot
9327,MCCFRAgent,3,raise_full_pot
9327,HeuristicAgent,3,raise_full_pot
9327,MCCFRAgent,1,call
9328,MCCFRAgent,1,call
9328,HeuristicAgent,1,call
9328,MCCFRAgent,1,call
9328,HeuristicAgent,1,call
9328,MCCFRAgent,1,call
9328,HeuristicAgent,2,raise_half_pot
9328,MCCFRAgent,1,call
9328,MCCFRAgent,4,all_in
9328,HeuristicAgent,1,call
9329,MCCFRAgent,1,call
9329,HeuristicAgent,1,call
9329,MCCFRAgent,1,call
9329,HeuristicAgent,1,call
9329,MCCFRAgent,1,call
9329,HeuristicAgent,2,raise_half_pot
9329,MCCFRAgent,1,call
9329,MCCFRAgent,1,call
9329,HeuristicAgent,2,raise_half_pot
9329,MCCFRAgent,1,call
9330,MCCFRAgent,4,all_in
9330,HeuristicAgent,1,call
9331,MCCFRAgent,3,raise_full_pot
9331,HeuristicAgent,0,fold
9332,MCCFRAgent,4,all_in
9332,HeuristicAgent,1,call
9333,MCCFRAgent,1,call
9333,HeuristicAgent,1,call
9333,MCCFRAgent,1,call
9333,HeuristicAgent,2,raise_half_pot
9333,MCCFRAgent,1,call
9333,MCCFRAgent,2,raise_half_pot
9333,HeuristicAgent,4,all_in
9333,MCCFRAgent,1,call
9334,MCCFRAgent,4,all_in
9334,HeuristicAgent,1,call
9335,MCCFRAgent,1,call
9335,HeuristicAgent,1,call
9335,MCCFRAgent,4,all_in
9335,HeuristicAgent,1,call
9336,MCCFRAgent,1,call
9336,HeuristicAgent,0,fold
9337,MCCFRAgent,3,raise_full_pot
9337,HeuristicAgent,1,call
9337,MCCFRAgent,1,call
9337,HeuristicAgent,1,call
9337,MCCFRAgent,1,call
9337,HeuristicAgent,1,call
9337,MCCFRAgent,4,all_in
9337,HeuristicAgent,1,call
9338,MCCFRAgent,1,call
9338,HeuristicAgent,1,call
9338,MCCFRAgent,1,call
9338,HeuristicAgent,1,call
9338,MCCFRAgent,3,raise_full_pot
9338,HeuristicAgent,3,raise_full_pot
9338,MCCFRAgent,1,call
9338,MCCFRAgent,1,call
9338,HeuristicAgent,2,raise_half_pot
9338,MCCFRAgent,1,call
9339,MCCFRAgent,3,raise_full_pot
9339,HeuristicAgent,1,call
9339,MCCFRAgent,4,all_in
9339,HeuristicAgent,1,call
9340,MCCFRAgent,4,all_in
9340,HeuristicAgent,1,call
9341,MCCFRAgent,1,call
9341,HeuristicAgent,1,call
9341,MCCFRAgent,1,call
9341,HeuristicAgent,2,raise_half_pot
9341,MCCFRAgent,2,raise_half_pot
9341,HeuristicAgent,2,raise_half_pot
9341,MCCFRAgent,1,call
9341,MCCFRAgent,1,call
9341,HeuristicAgent,2,raise_half_pot
9341,MCCFRAgent,1,call
9341,MCCFRAgent,1,call
9341,HeuristicAgent,2,raise_half_pot
9341,MCCFRAgent,1,call
9342,MCCFRAgent,1,call
9342,HeuristicAgent,1,call
9342,MCCFRAgent,1,call
9342,HeuristicAgent,2,raise_half_pot
9342,MCCFRAgent,1,call
9342,MCCFRAgent,3,raise_full_pot
9342,HeuristicAgent,3,raise_full_pot
9342,MCCFRAgent,1,call
9342,MCCFRAgent,1,call
9342,HeuristicAgent,2,raise_half_pot
9342,MCCFRAgent,1,call
9343,MCCFRAgent,4,all_in
9343,HeuristicAgent,1,call
9344,MCCFRAgent,3,raise_full_pot
9344,HeuristicAgent,1,call
9344,MCCFRAgent,1,call
9344,HeuristicAgent,1,call
9344,MCCFRAgent,1,call
9344,HeuristicAgent,2,raise_half_pot
9344,MCCFRAgent,3,raise_full_pot
9344,HeuristicAgent,3,raise_full_pot
9344,MCCFRAgent,1,call
9344,MCCFRAgent,4,all_in
9344,HeuristicAgent,1,call
9345,MCCFRAgent,4,all_in
9345,HeuristicAgent,0,fold
9346,MCCFRAgent,1,call
9346,HeuristicAgent,1,call
9346,MCCFRAgent,1,call
9346,HeuristicAgent,2,raise_half_pot
9346,MCCFRAgent,1,call
9346,MCCFRAgent,1,call
9346,HeuristicAgent,2,raise_half_pot
9346,MCCFRAgent,1,call
9346,MCCFRAgent,2,raise_half_pot
9346,HeuristicAgent,3,raise_full_pot
9346,MCCFRAgent,1,call
9347,MCCFRAgent,1,call
9347,HeuristicAgent,0,fold
9348,MCCFRAgent,1,call
9348,HeuristicAgent,1,call
9348,MCCFRAgent,1,call
9348,HeuristicAgent,2,raise_half_pot
9348,MCCFRAgent,1,call
9348,MCCFRAgent,1,call
9348,HeuristicAgent,2,raise_half_pot
9348,MCCFRAgent,1,call
9348,MCCFRAgent,1,call
9348,HeuristicAgent,2,raise_half_pot
9348,MCCFRAgent,1,call
9349,MCCFRAgent,3,raise_full_pot
9349,HeuristicAgent,1,call
9349,MCCFRAgent,1,call
9349,HeuristicAgent,1,call
9349,MCCFRAgent,1,call
9349,HeuristicAgent,1,call
9349,MCCFRAgent,3,raise_full_pot
9349,HeuristicAgent,1,call
9350,MCCFRAgent,1,call
9350,HeuristicAgent,1,call
9350,MCCFRAgent,1,call
9350,HeuristicAgent,1,call
9350,MCCFRAgent,4,all_in
9350,HeuristicAgent,1,call
9351,MCCFRAgent,1,call
9351,HeuristicAgent,0,fold
9352,MCCFRAgent,4,all_in
9352,HeuristicAgent,1,call
9353,MCCFRAgent,1,call
9353,HeuristicAgent,1,call
9353,MCCFRAgent,1,call
9353,HeuristicAgent,2,raise_half_pot
9353,MCCFRAgent,3,raise_full_pot
9353,HeuristicAgent,3,raise_full_pot
9353,MCCFRAgent,1,call
9353,MCCFRAgent,4,all_in
9353,HeuristicAgent,1,call
9354,MCCFRAgent,1,call
9354,HeuristicAgent,1,call
9354,MCCFRAgent,4,all_in
